invoice_line_id,tracking_id,client,carrier,service,invoice_date,billed_total,expected_total,variance_usd,exception_type,recovery_usd
20144,1Z000020144,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-01,30.64,30.64,0.0,manifested_not_shipped,30.64
250861,1Z000244201,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-18,30.59,30.59,0.0,duplicate_billing,30.59
250187,1Z000051910,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-04,30.46,30.46,0.0,duplicate_billing,30.46
250398,1Z000107230,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-08,30.35,30.35,0.0,duplicate_billing,30.35
111415,1Z000111415,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-12,30.25,30.24,0.01,manifested_not_shipped,30.25
41424,1Z000041424,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-01-13,30.22,30.22,0.0,manifested_not_shipped,30.22
250347,1Z000093625,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-10,30.11,30.11,0.0,duplicate_billing,30.11
109730,1Z000109730,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-04,30.07,30.07,0.0,manifested_not_shipped,30.07
17601,1Z000017601,Cascade Supplements,NationalExpress,NEX_2DAY,2025-08-28,29.99,30.0,-0.01,manifested_not_shipped,29.99
121047,1Z000121047,Ironline Industrial,NationalExpress,NEX_GROUND,2025-09-14,29.98,29.98,0.0,manifested_not_shipped,29.98
58506,1Z000058506,Ironline Industrial,NationalExpress,NEX_GROUND,2025-11-11,29.91,29.9,0.01,manifested_not_shipped,29.91
29276,1Z000029276,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-31,29.9,29.9,0.0,manifested_not_shipped,29.9
250160,1Z000043572,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2025-12-07,29.89,29.89,0.0,duplicate_billing,29.89
183054,1Z000183054,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-12-11,29.78,29.78,0.0,manifested_not_shipped,29.78
250830,1Z000234001,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-16,29.76,29.76,0.0,duplicate_billing,29.76
138129,1Z000138129,Ironline Industrial,NationalExpress,NEX_GROUND,2025-07-10,29.76,29.77,-0.01,manifested_not_shipped,29.76
33634,1Z000033634,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-01,29.72,29.72,0.0,manifested_not_shipped,29.72
184500,1Z000184500,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-10-02,29.71,29.71,0.0,manifested_not_shipped,29.71
250425,1Z000115935,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-01,29.71,29.71,0.0,duplicate_billing,29.71
144025,1Z000144025,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-09-25,29.69,29.69,0.0,manifested_not_shipped,29.69
250203,1Z000056280,Verity Beauty,NationalExpress,NEX_GROUND,2025-08-06,29.69,29.69,0.0,duplicate_billing,29.69
176160,1Z000176160,Verity Beauty,NationalExpress,NEX_GROUND,2025-12-24,29.67,29.68,-0.01,manifested_not_shipped,29.67
250294,1Z000078765,Verity Beauty,NationalExpress,NEX_GROUND,2025-01-29,29.59,29.59,0.0,duplicate_billing,29.59
250521,1Z000139398,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-14,29.49,29.5,-0.01,duplicate_billing,29.49
59231,1Z000059231,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-22,29.48,29.48,0.0,manifested_not_shipped,29.48
31267,1Z000031267,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-27,29.45,29.44,0.01,manifested_not_shipped,29.45
250140,1Z000038532,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-08-03,29.44,29.44,0.0,duplicate_billing,29.44
250254,1Z000069405,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-29,29.43,29.43,0.0,duplicate_billing,29.43
62383,1Z000062383,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-12,29.37,29.37,0.0,manifested_not_shipped,29.37
250195,1Z000054319,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-17,29.37,29.37,0.0,duplicate_billing,29.37
200060,1Z000200060,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-20,29.36,29.36,0.0,manifested_not_shipped,29.36
250053,1Z000014244,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-08-03,29.35,29.35,0.0,duplicate_billing,29.35
250490,1Z000130566,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-23,29.34,29.34,0.0,duplicate_billing,29.34
191777,1Z000191777,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-18,29.34,29.35,-0.01,manifested_not_shipped,29.34
250067,1Z000018290,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-27,29.32,29.31,0.01,duplicate_billing,29.32
250757,1Z000214885,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-09-10,29.32,8.33,20.99,duplicate_billing,29.32
238755,1Z000238755,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-05-27,29.25,29.25,0.0,manifested_not_shipped,29.25
48081,1Z000048081,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-09,29.24,29.24,0.0,manifested_not_shipped,29.24
250383,1Z000103643,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-24,29.19,29.19,0.0,duplicate_billing,29.19
250090,1Z000026263,Northwind Apparel,NationalExpress,NEX_GROUND,2025-08-18,29.13,27.22,1.91,duplicate_billing,29.13
123306,1Z000123306,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-17,29.07,29.07,0.0,manifested_not_shipped,29.07
250517,1Z000137504,Northwind Apparel,NationalExpress,NEX_2DAY,2025-03-06,29.03,29.02,0.01,duplicate_billing,29.03
250299,1Z000082141,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-10,28.93,28.94,-0.01,duplicate_billing,28.93
224547,1Z000224547,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-04-12,28.92,28.91,0.01,manifested_not_shipped,28.92
250432,1Z000117148,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-06,28.84,28.83,0.01,duplicate_billing,28.84
146808,1Z000146808,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-09,28.82,28.82,0.0,manifested_not_shipped,28.82
128390,1Z000128390,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-25,28.77,28.77,0.0,manifested_not_shipped,28.77
250153,1Z000042040,Cascade Supplements,NationalExpress,NEX_GROUND,2025-07-24,28.73,28.74,-0.01,duplicate_billing,28.73
250327,1Z000089163,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-24,28.64,28.64,0.0,duplicate_billing,28.64
250824,1Z000232569,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2026-01-07,28.62,28.62,0.0,duplicate_billing,28.62
118227,1Z000118227,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-05,28.6,28.61,-0.01,manifested_not_shipped,28.6
67693,1Z000067693,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-28,28.57,28.56,0.01,manifested_not_shipped,28.57
172804,1Z000172804,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-19,28.56,28.56,0.0,manifested_not_shipped,28.56
183965,1Z000183965,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-16,28.52,28.52,0.0,manifested_not_shipped,28.52
197282,1Z000197282,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-11-08,28.5,28.5,0.0,manifested_not_shipped,28.5
149762,1Z000149762,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-20,28.48,28.47,0.01,manifested_not_shipped,28.48
221290,1Z000221290,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-20,28.48,28.48,0.0,manifested_not_shipped,28.48
51850,1Z000051850,Cascade Supplements,ContinentalParcel,CPX_GROUND,2026-01-02,28.46,28.47,-0.01,manifested_not_shipped,28.46
192062,1Z000192062,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-22,28.45,28.45,0.0,manifested_not_shipped,28.45
212044,1Z000212044,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-23,28.45,28.45,0.0,manifested_not_shipped,28.45
250025,1Z000007781,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-11-27,28.38,28.38,0.0,duplicate_billing,28.38
250185,1Z000051368,Ironline Industrial,NationalExpress,NEX_GROUND,2025-02-24,28.38,28.37,0.01,duplicate_billing,28.38
170103,1Z000170103,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-11-14,28.38,28.38,0.0,manifested_not_shipped,28.38
158957,1Z000158957,Cascade Supplements,NationalExpress,NEX_GROUND,2025-09-04,28.37,28.37,0.0,manifested_not_shipped,28.37
48361,1Z000048361,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-30,28.33,28.33,0.0,manifested_not_shipped,28.33
250159,1Z000043145,Lumen Electronics,ContinentalParcel,CPX_SAVER,2026-01-12,28.26,28.26,0.0,duplicate_billing,28.26
250109,1Z000031625,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-04,28.14,28.13,0.01,duplicate_billing,28.14
250393,1Z000105163,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-27,28.07,7.06,21.01,duplicate_billing,28.07
148187,1Z000148187,Ironline Industrial,NationalExpress,NEX_GROUND,2025-10-06,27.99,27.99,0.0,manifested_not_shipped,27.99
250097,1Z000028403,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-13,27.97,27.97,0.0,duplicate_billing,27.97
250502,1Z000133133,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-01-25,27.96,27.95,0.01,duplicate_billing,27.96
250070,1Z000018999,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-24,27.96,25.4,2.56,duplicate_billing,27.96
95500,1Z000095500,Verity Beauty,NationalExpress,NEX_GROUND,2025-12-19,27.9,27.9,0.0,manifested_not_shipped,27.9
90970,1Z000090970,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-10-12,27.86,27.86,0.0,manifested_not_shipped,27.86
250099,1Z000028666,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-02,27.85,27.85,0.0,duplicate_billing,27.85
114715,1Z000114715,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-17,27.75,27.75,0.0,manifested_not_shipped,27.75
36563,1Z000036563,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-05-07,27.71,27.71,0.0,manifested_not_shipped,27.71
3330,1Z000003330,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-04,27.7,27.7,0.0,manifested_not_shipped,27.7
194545,1Z000194545,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-27,27.69,27.69,0.0,manifested_not_shipped,27.69
222890,1Z000222890,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-07,27.6,27.6,0.0,manifested_not_shipped,27.6
250322,1Z000087714,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-22,27.6,27.6,0.0,duplicate_billing,27.6
39977,1Z000039977,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-08-29,27.58,27.58,0.0,manifested_not_shipped,27.58
62510,1Z000062510,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-11-13,27.48,27.48,0.0,manifested_not_shipped,27.48
113835,1Z000113835,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-11-16,27.48,27.48,0.0,manifested_not_shipped,27.48
250609,1Z000164669,Northwind Apparel,NationalExpress,NEX_GROUND,2025-07-10,27.48,27.49,-0.01,duplicate_billing,27.48
250077,1Z000021743,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-10-21,27.47,27.46,0.01,duplicate_billing,27.47
250621,1Z000170992,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-01-22,27.34,27.33,0.01,duplicate_billing,27.34
169764,1Z000169764,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-21,27.33,27.33,0.0,manifested_not_shipped,27.33
250349,1Z000094200,Ironline Industrial,NationalExpress,NEX_GROUND,2025-07-26,27.31,27.31,0.0,duplicate_billing,27.31
114167,1Z000114167,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-13,27.26,27.26,0.0,manifested_not_shipped,27.26
124357,1Z000124357,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-22,27.25,27.24,0.01,manifested_not_shipped,27.25
123630,1Z000123630,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-11-24,27.23,27.22,0.01,manifested_not_shipped,27.23
250740,1Z000210031,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-12-15,27.23,27.23,0.0,duplicate_billing,27.23
250708,1Z000198116,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-18,27.22,24.09,3.13,duplicate_billing,27.22
250841,1Z000236964,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-25,27.21,27.2,0.01,duplicate_billing,27.21
62196,1Z000062196,Ironline Industrial,NationalExpress,NEX_GROUND,2025-11-07,27.19,27.19,0.0,manifested_not_shipped,27.19
171967,1Z000171967,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-05-28,27.17,27.16,0.01,manifested_not_shipped,27.17
91709,1Z000091709,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-02-04,27.16,27.16,0.0,manifested_not_shipped,27.16
44004,1Z000044004,Ironline Industrial,NationalExpress,NEX_GROUND,2025-06-18,27.14,27.14,0.0,manifested_not_shipped,27.14
250206,1Z000057823,Ironline Industrial,NationalExpress,NEX_GROUND,2025-08-31,27.13,27.13,0.0,duplicate_billing,27.13
250866,1Z000245516,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-07,27.12,27.12,0.0,duplicate_billing,27.12
250105,1Z000030563,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-27,27.06,27.07,-0.01,duplicate_billing,27.06
214742,1Z000214742,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-14,27.04,27.04,0.0,manifested_not_shipped,27.04
250572,1Z000154708,Ironline Industrial,NationalExpress,NEX_GROUND,2025-12-30,27.0,27.01,-0.01,duplicate_billing,27.0
250865,1Z000245502,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-09,26.98,26.98,0.0,duplicate_billing,26.98
250776,1Z000220401,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-25,26.95,26.95,0.0,duplicate_billing,26.95
83192,1Z000083192,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-12,26.84,26.84,0.0,manifested_not_shipped,26.84
250186,1Z000051388,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-03-16,26.65,26.65,0.0,duplicate_billing,26.65
250281,1Z000075522,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-05,26.59,26.58,0.01,duplicate_billing,26.59
159486,1Z000159486,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-06,26.56,26.56,0.0,manifested_not_shipped,26.56
239284,1Z000239284,Northwind Apparel,NationalExpress,NEX_GROUND,2025-03-21,26.53,26.53,0.0,manifested_not_shipped,26.53
250758,1Z000215276,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-02,26.5,26.49,0.01,duplicate_billing,26.5
250662,1Z000182141,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-12,26.49,26.5,-0.01,duplicate_billing,26.49
250015,1Z000004188,Northwind Apparel,NationalExpress,NEX_GROUND,2025-03-29,26.47,26.47,0.0,duplicate_billing,26.47
250777,1Z000220842,Northwind Apparel,NationalExpress,NEX_GROUND,2025-03-03,26.45,26.45,0.0,duplicate_billing,26.45
106933,1Z000106933,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-24,26.44,26.44,0.0,manifested_not_shipped,26.44
82887,1Z000082887,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-21,26.42,26.42,0.0,manifested_not_shipped,26.42
73516,1Z000073516,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-05-28,26.41,26.4,0.01,manifested_not_shipped,26.41
206137,1Z000206137,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-24,26.38,26.37,0.01,manifested_not_shipped,26.38
24281,1Z000024281,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-13,26.31,26.31,0.0,manifested_not_shipped,26.31
250727,1Z000205487,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-22,26.26,26.26,0.0,duplicate_billing,26.26
250601,1Z000163278,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-15,26.26,26.26,0.0,duplicate_billing,26.26
250478,1Z000126705,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-06-06,26.25,26.25,0.0,duplicate_billing,26.25
210392,1Z000210392,Cascade Supplements,NationalExpress,NEX_GROUND,2025-07-02,26.15,26.15,0.0,manifested_not_shipped,26.15
95161,1Z000095161,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-06,26.14,26.13,0.01,manifested_not_shipped,26.14
250783,1Z000222101,Northwind Apparel,NationalExpress,NEX_GROUND,2026-01-09,26.14,26.14,0.0,duplicate_billing,26.14
223895,1Z000223895,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-13,26.09,26.09,0.0,manifested_not_shipped,26.09
250464,1Z000122938,Ironline Industrial,NationalExpress,NEX_GROUND,2025-09-29,26.09,26.09,0.0,duplicate_billing,26.09
250869,1Z000246768,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-09,26.06,26.06,0.0,duplicate_billing,26.06
250623,1Z000171720,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-09,26.02,26.02,0.0,duplicate_billing,26.02
250492,1Z000130787,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-05,25.99,25.99,0.0,duplicate_billing,25.99
180106,1Z000180106,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-07-29,25.98,25.98,0.0,manifested_not_shipped,25.98
58229,1Z000058229,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-05-28,25.94,25.94,0.0,manifested_not_shipped,25.94
250584,1Z000157637,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-07-15,25.94,25.94,0.0,duplicate_billing,25.94
250433,1Z000117317,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-05-11,25.86,25.86,0.0,duplicate_billing,25.86
128412,1Z000128412,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-03,25.86,25.86,0.0,manifested_not_shipped,25.86
250513,1Z000136013,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-13,25.79,25.79,0.0,duplicate_billing,25.79
250652,1Z000179331,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-09,25.78,25.78,0.0,duplicate_billing,25.78
212338,1Z000212338,Ironline Industrial,NationalExpress,NEX_GROUND,2025-06-05,25.71,25.71,0.0,manifested_not_shipped,25.71
250399,1Z000107444,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-22,25.71,25.71,0.0,duplicate_billing,25.71
223630,1Z000223630,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-19,25.7,25.7,0.0,manifested_not_shipped,25.7
250384,1Z000104160,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-03,25.67,25.67,0.0,duplicate_billing,25.67
140946,1Z000140946,Northwind Apparel,NationalExpress,NEX_GROUND,2025-01-17,25.66,25.66,0.0,manifested_not_shipped,25.66
250247,1Z000067711,Lumen Electronics,ContinentalParcel,CPX_GROUND,2026-01-01,25.65,25.65,0.0,duplicate_billing,25.65
250809,1Z000227909,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-16,25.65,25.65,0.0,duplicate_billing,25.65
250001,1Z000000103,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-27,25.65,25.65,0.0,duplicate_billing,25.65
250042,1Z000011713,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-29,25.64,25.63,0.01,duplicate_billing,25.64
150572,1Z000150572,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-15,25.63,25.63,0.0,manifested_not_shipped,25.63
173964,1Z000173964,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-05,25.58,25.58,0.0,manifested_not_shipped,25.58
250332,1Z000090172,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-08,25.54,25.54,0.0,duplicate_billing,25.54
250461,1Z000121998,Cascade Supplements,NationalExpress,NEX_GROUND,2025-01-13,25.54,25.54,0.0,duplicate_billing,25.54
250239,1Z000066160,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-05,25.54,25.54,0.0,duplicate_billing,25.54
250593,1Z000161593,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-09,25.53,25.53,0.0,duplicate_billing,25.53
250188,1Z000052145,Cascade Supplements,NationalExpress,NEX_GROUND,2025-12-29,25.5,25.5,0.0,duplicate_billing,25.5
250403,1Z000109122,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-30,25.44,25.44,0.0,duplicate_billing,25.44
250836,1Z000236653,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2025-02-27,25.42,25.41,0.01,duplicate_billing,25.42
53812,1Z000053812,Verity Beauty,NationalExpress,NEX_GROUND,2025-05-30,25.4,25.4,0.0,manifested_not_shipped,25.4
250812,1Z000229399,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-14,25.39,25.4,-0.01,duplicate_billing,25.39
250104,1Z000030480,Northwind Apparel,NationalExpress,NEX_GROUND,2025-07-29,25.35,25.34,0.01,duplicate_billing,25.35
250041,1Z000011505,Northwind Apparel,NationalExpress,NEX_GROUND,2025-02-12,25.34,25.34,0.0,duplicate_billing,25.34
250569,1Z000153787,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-20,25.33,25.33,0.0,duplicate_billing,25.33
250566,1Z000152407,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-02,25.33,25.33,0.0,duplicate_billing,25.33
195303,1Z000195303,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-12-05,25.27,25.27,0.0,manifested_not_shipped,25.27
205079,1Z000205079,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-03,25.19,25.19,0.0,manifested_not_shipped,25.19
133167,1Z000133167,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-22,25.12,25.12,0.0,manifested_not_shipped,25.12
129463,1Z000129463,Verity Beauty,NationalExpress,NEX_GROUND,2025-02-20,25.12,25.11,0.01,manifested_not_shipped,25.12
106911,1Z000106911,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-17,25.05,25.05,0.0,manifested_not_shipped,25.05
150924,1Z000150924,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-07,25.01,25.0,0.01,manifested_not_shipped,25.01
250675,1Z000186624,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-14,25.01,25.0,0.01,duplicate_billing,25.01
208791,1Z000208791,Cascade Supplements,NationalExpress,NEX_GROUND,2025-07-25,24.98,24.98,0.0,manifested_not_shipped,24.98
30291,1Z000030291,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-28,24.94,24.95,-0.01,manifested_not_shipped,24.94
127098,1Z000127098,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-06,24.93,24.93,0.0,manifested_not_shipped,24.93
250440,1Z000118459,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-26,24.93,24.93,0.0,duplicate_billing,24.93
250295,1Z000079211,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-20,24.93,24.93,0.0,duplicate_billing,24.93
250514,1Z000136781,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-11,24.84,24.85,-0.01,duplicate_billing,24.84
250372,1Z000099972,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-23,24.82,24.81,0.01,duplicate_billing,24.82
231373,1Z000231373,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-30,24.8,24.8,0.0,manifested_not_shipped,24.8
